都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,名称_通称,名称_英語,文化財分類,種類,場所名称,住所,方書,緯度,経度,電話番号,内線番号,員数（数）,員数（単位）,法人番号,所有者等,文化財指定日,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,画像,画像_ライセンス,概要,概要_英語,説明,説明_英語,URL,備考
052060,0010000039,秋田県,男鹿市,大畑台遺跡出土品,オオハタダイイセキシュツドヒン,,,市指定有形文化財,考古資料,男鹿市,秋田県男鹿市船川港船川字泉台66-1,,39.886779,139.84757,0185-24-9103,,１,括,2000020052060,男鹿市,1994-04-13,,,,,,,,,大畑台遺跡は縄文時代中期の遺跡として早くから知られていましたが、日本鉱業㈱船川製油所の拡張に伴う海面埋立のため、遺跡が土取りにより破壊されることとなり、昭和52年4月から6月まで発掘調査を実施しました。その結果、51軒の縄文時代中期の竪穴住居跡をはじめ、縄文土器や石器類、天然アスファルトなど当時使用した遺物が多量に出土しました。本出土品は男鹿市の歴史を知るうえで貴重であり、学術的に価値の高いものです。,,https://www.city.oga.akita.jp/soshik/bunkasportska/bunkazai/3/1468.html,
052060,0010000040,秋田県,男鹿市,須恵器系壷,スエキケイツボ,,,市指定有形文化財,考古資料,,秋田県男鹿市船川港船川字泉台66-1,,39.886779,139.84757,0185-24-9103,,１,個,2000020052060,男鹿市,2006-05-01,,,,,,,,,この壷は昭和の初め、船川港双六地区の道路工事現場で発見されたものです。これは古代から須恵器の技術を継承し、中世に生産を開始した能登半島の珠洲焼（すずやき）の製品とよく似ており、日本海側の広い範囲に流通した製品、またはそれを模倣して生産された在地の製品と考えられます。製作年代は13世紀から14世紀第3四半紀と考えられており、火葬骨を納める骨蔵器（こつぞうき）としての用途が多いとされています。,,https://www.city.oga.akita.jp/soshik/bunkasportska/bunkazai/3/1475.html,
052060,0010000041,秋田県,男鹿市,史跡脇本城跡出土遺物,シセキワキモトジョウアトシュツドイブツ,,,市指定有形文化財,考古資料,,秋田県男鹿市船川港船川字泉台66-1,,39.886779,139.84757,0185-24-9103,,１,括,2000020052060,男鹿市,2018-03-14,,,,,,,,,"史跡脇本城跡は 、これまでの調査によって5,000点以上の遺物が出土しています。うち、指定となった出土遺物970点は、平成25年に刊行した総括報告書に掲載され、中世城館である脇本城の特徴を示す、中世から近世初頭の生産年代のものです。これらの出土遺物は、脇本城が中世秋田の中央部から北部を支配し、蝦夷ガ島をも統括した秋田安東氏の拠点として整備され、秋田地域における主要城館であったこと、そして、日本海を媒介とした広域流通の拠点としての機能をも併せもつ城であったことをも示しています。人々の暮らしを今に伝える他、当時の経済活動を具体的に証明する資料ともなっており学術的価値が高いものです。",,https://www.city.oga.akita.jp/soshik/bunkasportska/bunkazai/3/1493.html,
052060,0010000042,秋田県,男鹿市,五輪塔群,ゴリントウグン,,,市指定有形文化財,歴史資料,,,,,,,,,,,個人,1974-06-11,,,,,,,,,五輪塔（ごりんとう）は密教で造られはじめた塔で、下から方・円・三角・半月・団方からなる五輪とし、これを地・水・火・風・空の五大を表すものとします。供養塔や墓標などに用いられました。この五輪塔は高さ172.5cm巨大で、男鹿半島西海岸にある加茂青砂の石を用いており、制作年代は鎌倉時代末期から南北朝期頃と推定されています。この時代の遺品としては県内には例を見ない優品です。,,https://www.city.oga.akita.jp/soshik/bunkasportska/bunkazai/3/1479.html,
052060,0010000043,秋田県,男鹿市,板碑（貞和2年）,イタビジョウワニネン,,,市指定有形文化財,歴史資料,,秋田県男鹿市脇本浦田字丸森14,,39.922847,139.900704,,,１,基,9410005001638,宗泉寺,1976-07-20,,,,,,,,,板碑（いたび）は13世紀初めから16世紀までの間、全国各地で作られた中世の石造供養塔の一つです。形は自然石を利用したものや、将棋の駒のような形に加工したものなどがあります。梵字（ぼんじ）や年号、銘文を彫っています。本碑は輝石安山岩の自然石、高さ1.03ｍ、扁平石面に草体をもって「南無阿弥陀佛」と六字名号を、下方に「貞和2年2月10日」、「施主敬白」と刻んでいます。,,https://www.city.oga.akita.jp/soshik/bunkasportska/bunkazai/3/1455.html,
052060,0010000044,秋田県,男鹿市,板碑（康永紀年）,イタビコウエイキネン,,,市指定有形文化財,歴史資料,,,,,,,,１,基,,個人,1976-07-20,,,,,,,,,本碑については、文化７年（1810年）に菅江真澄が紀行『男鹿の春風』の中で絵と文で記録を残しています。高さは1.92ｍあり、寒風石を用いています。正面に種字アン（普賢）、ウーン、その下に「康永四年二月吉日 有志者過去二親及法界利益也、吉真、孝子、敬白」と刻まれています。吉真という人が両親の菩提をとむらうために造立したものです。,,https://www.city.oga.akita.jp/soshik/bunkasportska/bunkazai/3/1456.html,
052060,0010000045,秋田県,男鹿市,男鹿嶋の図,オガシマノズ,,,市指定有形文化財,歴史資料,,秋田県男鹿市船川港船川字泉台66-1,,39.886779,139.84757,0185-24-9103,,１,巻,2000020052060,男鹿市,1995-02-23,,,,,,,,,江戸時代末期の文久3年（1863年）正月に、小川吉通が真崎季顕の求めにより模写したとされています。真崎季顕は菅江真澄の研究や考古、歴史研究者として著名です。図は男鹿の台島から北浦までの集落や島々などを極彩色で克明に描いています。また、島々のみならず、赤神神社や真山神社の堂塔などの様子が詳しく描かれており、当時の宗教遺構を知る上でも貴重なものです。,,https://www.city.oga.akita.jp/soshik/bunkasportska/bunkazai/3/1467.html,
052060,0010000046,秋田県,男鹿市,赤神山本山縁起・赤神大権現縁起,アカガミヤマホンザンエンキ・アカガミダイゴンゲンエンキ,,,市指定有形文化財,歴史資料,赤神神社,秋田県男鹿市船川港本山門前字祓川35,,39.870503,139.750803,,,,,6410005001657,宗教法人 赤神神社,1997-04-11,,,,,,,,,"門前赤神神社に伝来する縁起で、赤神本山縁起は、江戸時代の天和元年（1681年）10月に秋田藩の家臣、梅津利忠が当時の永禅院主別当堯範の口述並びに旧記を参照してまとめあげたものです。
赤神大権現縁起は明治時代に写したものであり、原本は明徳2年（1391年）で、旧本の傷みが激しいため書き替えた写本である旨が記されています。両縁起共、古代から中世の赤神神社のみならず、男鹿半島の歴史を知る上でも貴重な資料といえます。",,https://www.city.oga.akita.jp/soshik/bunkasportska/bunkazai/3/1473.html,
052060,0010000047,秋田県,男鹿市,近藤武兵衛顕彰碑,コンドウブヘイケンショウヒ,,,市指定有形文化財,歴史資料,金川八幡神社,秋田県男鹿市船川港金川字金川76,,39.896484,139.856154,,,1,基,1410005001678,金川八幡神社,1998-03-17,,,,,,,,,この碑は男鹿ハタハタ漁の功労者である近藤武兵衛（こんどうぶへい）の12回忌となる天保12年（1841年）に金川村の村民一同によって八幡神社境内に建立されたものです。天明年間、ハタハタ漁は特定の網主による地引き網漁のみが藩公認でした。しかし、天明の飢饉（ききん）をきっかけに、金川村の肝煎（きもいり）だった武兵衛は、飢饉で困っている村を救うため、手操網の自由化を藩に直訴し、入牢処分を受けました。武兵衛死後も村民の声は高まり、天保6年（1835年）に藩はついに永久自由化としました。この碑は男鹿半島の漁業の歴史にとって貴重な資料となっています。,,https://www.city.oga.akita.jp/soshik/bunkasportska/bunkazai/3/1481.html,
052060,0010000048,秋田県,男鹿市,板碑（永和4年）,イタビエイワヨネン,,,市指定有形文化財,歴史資料,八幡神社,秋田県男鹿市北浦野村字打道坂下51,,39.964651,139.758817,,,１,基,,野村集落,1998-03-17,,,,,,,,,碑面に方形の線刻を施し、下方を半楕円形に彫りくぼめ、頭光身光の後背地蔵菩薩を陽刻しています。下に南北朝時代の北朝の年号である永和○（くにがまえに四）、四月（1378年）の紀年銘がかすかに認められます。像容の上部左右に種字を刻んでおり、上の種字は(阿弥陀)右に梵字音を持って（勢至）左に（観世音）と種字が銘記されています。（斉藤彦松博士推解）全国的にもこのような表現は極めて類例が少なくその意味でも貴重な石造遺物です。,,https://www.city.oga.akita.jp/soshik/bunkasportska/bunkazai/3/1459.html,
052060,0010000049,秋田県,男鹿市,板碑（観応2年）,イタビカンノウニネン,,,市指定有形文化財,歴史資料,稲荷神社,秋田県男鹿市男鹿中山町字家ノ下118,,39.954169,139.819875,,,１,基,,町田集落,1998-03-17,,,,,,,,,稲荷神社境内にある南北朝時代の板碑です。高さ180cm、幅74cm、輝石安山岩製で「南無阿弥陀仏、観応2年（1351年）」などの多数の文字が彫られています。南無阿弥陀仏などの名号などが彫られていることから、浄土宗系の板碑ではないかと考えられています。,,https://www.city.oga.akita.jp/soshik/bunkasportska/bunkazai/3/1458.html,
052060,0010000050,秋田県,男鹿市,増川八幡神社の棟札（延徳３年）,マスカワハチマンジンジャノムナフダエントクサンネン,,,市指定有形文化財,歴史資料,増川八幡神社,秋田県男鹿市船川港増川字宮ノ下20,, 39.87771,139.824434,,,１,枚,,増川集落,2008-02-25,,,,,,,,,増川八幡神社内にあり、室町時代末期の延徳３年（1491年）6月1日に秋田湊安東氏の湊安東二郎宗季が保護者となって、少名彦明神を祭る新社を造立した時の棟札であるとの見解がなされています。湊安東二郎宗季は「秋田家系図」（東北大学蔵）に記されている人物です。当資料はその当時男鹿半島が湊安東氏の勢力圏であったことを証明する貴重な資料となっているとともに、安東氏に関する貴重な資料となっています。,,https://www.city.oga.akita.jp/soshik/bunkasportska/bunkazai/3/1469.html,
052060,0010000051,秋田県,男鹿市,天保のききん供養塔,テンポウノキキンクヨウトウ,,,市指定有形文化財,歴史資料,,秋田県男鹿市船越字一向98-2,,39.890834,139.952658,,,１,基,2000020052060,男鹿市,2001-02-22,,,,,,,,,"江戸時代最大の飢饉といわれている天保4年（1833年）の飢饉では、男鹿半島で2,559人が餓死したといわれており、この人たちを供養するため、船越の鈴木重孝、太田吉太郎、宮沢の佐藤新三郎が弘化3年（1846年）に建てたものです。この碑は後世の人々に飢饉の惨状を警告しているとともに、当時の社会現象を考える上で貴重な歴史資料です。",,https://www.city.oga.akita.jp/soshik/bunkasportska/bunkazai/3/1463.html,
052060,0010000052,秋田県,男鹿市,検地帳,ケンチチョウ,,,市指定有形文化財,歴史資料,若美ふるさと資料館,秋田県男鹿市野石字大場沢下1-41,,40.03566 ,139.925564,0185-24-9103,,１,括,2000020052060,男鹿市,2006-05-01,,,,,,,,,検地とは領主が所領把握のために村を単位に行った土地調査のことです。村内の土地を一筆ごとに調査し、石高から年貢の基準額を査定しました。名請人は検地によって決められた年貢を納めることと引き換えに、土地の所有権が保証されました。その結果を各村ごとにまとめたのが検地帳です。この検地帳は若美地区の、享保9年（1724年）福米沢村の検地から文久元年（1861年）角間崎村までの11冊の検地帳です。,,https://www.city.oga.akita.jp/soshik/bunkasportska/bunkazai/3/1451.html,
052060,0010000053,秋田県,男鹿市,板碑（康永4年）,イタビコウエイヨネン,,,市指定有形文化財,歴史資料,永源寺,秋田県男鹿市鵜木字道村7,,39.979957 ,139.919837,,,1,基,7410005001689,永源寺,2007-03-01,,,,,,,,,永源寺の境内にあり、土の中から出たと言われています。高さは148cmで、輝石安山岩の自然石に阿弥陀三尊を表す梵字（ぼんじ）の下に「南無阿弥陀仏」、「康永4年6月10日　孝子敬白」と刻まれています,,https://www.city.oga.akita.jp/soshik/bunkasportska/bunkazai/3/1457.html,
052060,0010000054,秋田県,男鹿市,幡（金幡）,バンカナバタ,,,市指定有形文化財,歴史資料,熊野神社,秋田県男鹿市福米沢字福米114,,39.993176,139.927744,,,1,基,5410005001690,熊野神社,2007-03-01,,,,,,,,,幡（ばん）とは仏堂に吊り下げ、堂内を荘厳するものです。上から各坪に阿弥陀如来、薬師如来、千手観音を表わし、四条の幡足がついています。「熊野山大権現　瀧本千日籠　花厳坊」と刻銘があり、室町時代に制作されたといわれています。この種の遺品はほとんど類例がなく、熊野信仰にかかわる遺品として貴重なものです。,,https://www.city.oga.akita.jp/soshik/bunkasportska/bunkazai/3/1461.html,
052060,0010000055,秋田県,男鹿市,蝦夷錦九条袈裟（清松寺）,エゾニシキクジョウケサ,,,市指定有形文化財,歴史資料,清松寺,秋田県男鹿市船越字寺後74,,39.903127,139.950403,,,１,肩,5410005001633,清松寺,2008-03-24,,,,,,,,,蝦夷錦とは蝦夷地（北海道）を経由して伝わった中国清時代の官服や中国産絹織物のことで、北海道・東北を中心に80点ほどが現存しています。県内では10点が確認されており、袈裟・陣旗・陣羽織などとして利用されました。清松寺のものは箱書きに、嘉永6年（1853）、九州の島津斉彬の父、斉興の菩提を弔うために永平寺へ寄進されたものの1つであることが記されています。また清松寺へは明治14年の開創の儀にあたり、永平寺から附与されたものであるとされています。,,https://www.city.oga.akita.jp/soshik/bunkasportska/bunkazai/3/1488.html,
052060,0010000056,秋田県,男鹿市,蝦夷錦九条袈裟（大龍寺）,エゾニシキクジョウケサ,,,市指定有形文化財,歴史資料,大龍寺,秋田県男鹿市船川港船川字鳥屋場34,, 39.884474,139.843367,,,１,肩,8410005001639,大龍寺,2008-03-24,,,,,,,,,蝦夷錦とは蝦夷地（北海道）を経由して伝わった中国清時代の官服や中国産絹織物のことで、北海道・東北を中心に80点ほどが現存しています。県内では10点が確認されており、袈裟・陣旗・陣羽織などとして利用されました。大龍寺のものは寺伝によると、安東愛季からの寄進とされ、カラフルな龍の図柄から通称「お花畑の袈裟」と呼ばれています,,https://www.city.oga.akita.jp/soshik/bunkasportska/bunkazai/3/1487.html,
052060,0010000057,秋田県,男鹿市,双六の船絵馬,スゴロクノフナエマ,,,市指定有形文化財,歴史資料,,秋田県男鹿市船川港双六,,,,,,5,枚,,双六町内会,2009-03-23,,,,,,,,,船絵馬とは船主や船頭が神社や寺院に海上安全を祈願して奉納したものをいいます。双六地区のものは、明治10年代から明治20年代にかけて双六の神明社に奉納されたものです。当時の弁財船(べざいせん)（北前船）が正面や横から見た姿で描かれています。これらの船絵馬には船名や奉納者の氏名などが記されています。詳しいことは不明ですが、北海道への商い船や漁船の船主が奉納した可能性が高いと考えられます。当市に完全な形で残る船絵馬は、双六地区のこの５点しか確認されておりません。当時の操船技術に加え、明治20年前後の男鹿と北海道との繋がりや、漁業の歴史、暮らしぶりを知る上で大変貴重な資料です。,,https://www.city.oga.akita.jp/soshik/bunkasportska/bunkazai/3/1470.html,
052060,0010000058,秋田県,男鹿市,誓の御柱,チカイノミハシラ,,,市指定有形文化財,歴史資料,,秋田県男鹿市脇本脇本富永字寒風山62-1,,39.933988,139.875427,,,１,基,2000020052060,男鹿市,2014-03-20,,,,,,,,,寒風山にある「誓の御柱」は、昭和5年に男鹿琴湖会が五箇条の御誓文という明治新政の基本を男鹿文化の道標にしようと寒風山の山頂に建立したものです。建立には男鹿琴湖会が広く寄付を募り、小中学校、婦人会等団体、企業をはじめとして、遠くは中国や樺太からも寄せられました。石材は寒風山産出の輝石安山岩を使用しています。平成22年に男鹿琴湖会から男鹿市教育委員会に寄付されました。誓の御柱は、男鹿に住む人々とその趣旨に賛同した県内外など多くの方々の寄付や労働奉仕など様々な援助を得て建設されたもので、国内にも数基しか存在しておらず、希少なものです。また、男鹿石と呼ばれる寒風山産の良質な石材を使用し、高い技術を持って作られており、男鹿の石材資材としても価値があります。,,https://www.city.oga.akita.jp/soshik/bunkasportska/bunkazai/3/1532.html,
052060,0010000059,秋田県,男鹿市,男鹿半島新報,オガハントウシンポウ,,,市指定有形文化財,歴史資料,,秋田県男鹿市船川港船川字泉台66-1,,39.886779,139.84757,0185-24-9103,,１,括,2000020052060,男鹿市,2019-03-19,,,,,,,,,"船川港町の武田茂一（たけだ もいち）氏が昭和4年（1929）に創刊した男鹿半島初の地域新聞です。当時、船川港築港でにぎわっていた船川港町や、半島での出来事を地域住民に伝えることを目的とし,創刊号の発刊の辞には一党一派にかたよらず、公正な報道を貫くという使命と、地域の発展に向けた報道を貫く決意が記されています。満州事変、太平洋戦争などで休刊を余儀なくされました。戦後、昭和29年に復刊され、昭和33年頃まで刊行したようです。",,https://www.city.oga.akita.jp/soshik/bunkasportska/bunkazai/3/1566.html,
052060,0010000060,秋田県,男鹿市,琴川のすげ笠,コトガワノスゲガサ,,,市指定無形文化財,無形文化財,,秋田県男鹿市五里合琴川,,,,,,,,,琴川すげ笠づくり伝承同好会,2001-02-22,,,,,,,,,琴川地区では、スゲが自生しており、すげ笠づくりは、かつて琴川の農家の現金収入の副業として行われていました。この技法は加賀国（現石川県）から北前船により伝えられたとの伝承があります。すげ笠は野良仕事における雨具や夏の日除け用で、男女の区別はありません。戦後間もない頃は、一個100円くらいであったといいます。平成9年に「琴川すげ笠づくり伝承同好会」が結成され、貴重な伝統工芸品としての継承が図られています。,,https://www.city.oga.akita.jp/soshik/bunkasportska/bunkazai/3/1483.html,
052060,0010000061,秋田県,男鹿市,丸木舟,マルキブネ,,,市指定有形民俗文化財,民俗文化財,真山神社,秋田県男鹿市北浦真山字水喰沢97,,39.927516,139.766777,0185-33-3033,,3,隻,8410005001671,真山神社,1993-01-27,,,,,,,,,杉丸太をくりぬいた舟で、「えぐり舟」とも呼ばれています。一本の木から作られる丸木舟は、岩に当たっても壊れにくく、安定性にも優れていることから岩礁の多い男鹿をはじめ、日本海沿岸各地で広く使われていました。しかし、現在では男鹿半島にわずかに残っている程度になり、この3隻は、戸賀地区や塩戸地区の漁師が実際に使用していたもので、昭和20年以前に真山の杉を用いて製作したものです。,,https://www.city.oga.akita.jp/soshik/bunkasportska/bunkazai/3/1485.html,
052060,0010000062,秋田県,男鹿市,真山神社の御神輿,シンザンジンジャノオミコシ,,,市指定有形民俗文化財,民俗文化財,真山神社,秋田県男鹿市北浦真山字水喰沢97,,39.927516,139.766777,0185-33-3033,,1,丁,8410005001671,真山神社,1997-04-11,,,,,,,,,神輿（みこし）は神体を乗せて担ぎ歩く輿です。平安時代以降、盛んに用いられるようになったといわれています。本神輿は真山神社の神楽殿に安置されており、江戸時代の正徳4年（1714年）に藩主、佐竹義格（よしただ）公により寄進されたといわれています。義格公寄進の神輿は二丁あったが、そのうち一丁は明治８年（1875年）に故あって夜叉袋村（現八郎潟町夜叉袋）に譲渡され、同町の諏訪神社に収蔵されています。この神輿は、村内はいうまでもなく男鹿半島の悪病退散、五穀豊穣、大漁満足、諸願成就の願いを込めて、真山村の村民によって担ぎ回られたものであり、数少ない宗教的遺品として貴重といえます。,,https://www.city.oga.akita.jp/soshik/bunkasportska/bunkazai/3/1477.html,
052060,0010000063,秋田県,男鹿市,魚類供養塚 八龍神信仰碑,ギョルイクヨウヅカハチリュウジンシンコウヒ,,,市指定有形民俗文化財,民俗文化財,八龍神社,秋田県男鹿市船越字八郎谷地2-1,,39.905312,139.956877,,,,,5410005001682,八龍神社,2005-03-14,,,,,,,,,船越にある八龍神社は、八郎潟漁業者の信仰が篤い神社で、この信仰にかかわる石碑が境内に並んでいます。魚類供養塚は文久元年（1861年）と昭和16年（1941年）のボラ供養塚が2基、大正元年（1912年）のワカサギ供養塚が1基、大正5年（1916年）と昭和9年（1934年）の魚供養塚が2基のあわせて5基です。魚類供養塚が建てられた年代はいずれも豊漁時で、これを八龍神に感謝するために漁業関係者が建立したものです。,,https://www.city.oga.akita.jp/soshik/bunkasportska/bunkazai/3/1484.html,
052060,0010000064,秋田県,男鹿市,八龍神社・張切紀念碑,ハチリュウジンジャハッキリキンヒ,,,市指定有形民俗文化財,民俗文化財,小深見神明社,秋田県男鹿市払戸字小深見102,,39.924063,139.953813,,,1,基,1410005001694,小深見神明社,2007-03-01,,,,,,,,,現在は小深見神明社の境内にありますが、もとは砂子崎にありました。「八龍神社　張切紀念碑」と刻まれており、明治34年（1901年）に建てられました。張切（はっきり）はボラの習性を利用した漁法で、ボラ漁について八龍神に感謝するため、漁業関係者が建立したものです。,,https://www.city.oga.akita.jp/soshik/bunkasportska/bunkazai/3/1460.html,
052060,0010000065,秋田県,男鹿市,杉下八幡神社の木造獅子頭,スギシタハチマンジンジャノモクゾウシシガシラ,,,市指定有形民俗文化財,民俗文化財,杉下八幡神社,秋田県男鹿市男鹿中滝川,,39.937518,139.820058,,,1,頭,,杉下町内会,2023-07-24,,,,,,,,,市内に現存する数少ない木造獅子頭で、唯一の紀年銘を持つものです。上顎内面に彫られる陰刻から、宝永4（1707）年、百川村の板橋和久兵衛が製作したことがわかっています。祈祷に用いられたものと考えられ、歯の摩耗も少なく、内外面の表現や塗りの状態も良好な保存状態を保っており、男鹿市の芸能、技術史を考える上で、貴重な資料です。,,https://www.city.oga.akita.jp/soshik/bunkasportska/bunkazai/5171.html,
052060,0010000066,秋田県,男鹿市,北浦の鹿島祭り,キタウラノカシママツリ,,,市指定無形民俗文化財,民俗文化財,,秋田県男鹿市北浦北浦,,,,,,,,,北浦郷中,1994-04-13,,,,,,,,,北浦鹿島神を祀る民間の伝承行事であり、北浦では毎年7月14日に行われている。鹿島神は、北浦では漁師の神様として信仰されており、海上安全、大漁満足などを祈願している。祭りの1週間前から鹿島人形を1軒ごとに回し、人形が悪いものを背負います。そして祭りの当日、神社境内にある鹿島船に安置し、町内をおくねりした後、北浦漁港から1.２キロの海上に出て鹿島人形を流す行事である。流された鹿島船が着いた浜は、ハタハタが大漁になるといわれています。本市に残る数少ない民俗行事として貴重なものです。,,https://www.city.oga.akita.jp/soshik/bunkasportska/bunkazai/3/1454.html,
052060,0010000067,秋田県,男鹿市,脇本の山ドンド,ワキモトノヤマドンド,,,市指定無形民俗文化財,民俗文化財,,秋田県男鹿市脇本脇本,,,,,,,,,脇本山車どんど保存会,1996-03-29,,,,,,,,,脇本本郷地区で8月6・7日に行われる七夕行事を伝統行事で「山どんど」と呼んでいます。起源は明治期といわれ、七夕祭りに曳山行事が結びついたと考えられています。各町内に中学生を中心に結成された少年団によって作られる曳山車は正面に武者人形、後方には世相を現した人形が飾られ、灯篭や七夕飾りも取り付けられます。夕方になると、幼児や小・中学生に曳かれた山車が、本郷地区を練り歩きます。各家々から花（御祝儀）があげられ、お礼に曳山車の上から子どもたちによって「東西、東西、花のおん礼を申し上げます。」との口上が述べられます。伝統のある七夕行事を盛大に行っている所は、本市では本郷地区のみであり貴重な民俗行事です。,,https://www.city.oga.akita.jp/soshik/bunkasportska/bunkazai/3/1452.html,
052060,0010000068,秋田県,男鹿市,女川の菖蒲たたき行事,オンナガワノショウブタタキギョウジ,,,市指定無形民俗文化財,民俗文化財,,秋田県男鹿市船川港女川,,,,,,,,,女川集落,2011-03-25,,,,,,,,,"旧暦5月4日の夕方に中学生までの男子によって行われる年中行事で、邪気・悪霊・厄払い・縁起が良いなどの意味があります。午後6時頃、男の子達がたたき棒という縄で固く巻いた棒を持って集合し、訪問した家に着くと、「若い菖蒲いいですか」と挨拶した後に「5月4日の若い菖蒲、ダヤーチャアダテモ(誰にあたっても)、ドンガナシ(責められない)」と叫び、「一つ、二つ、三つ・・・・・・・・十、おまけに一つ」合計11回玄関先の地面を思いっきりたたき棒で叩きます。家人からご祝儀をもらい次の家へと向かいます。全戸回り終えると出発地点に戻り、最上級生がご祝儀を集計して分配します。菖蒲たたき行事は、かつては北浦地区や脇本地区・五里合地区などでも行われていましたが、現在では女川部落のみで行われており、秋田県内でも当市のほか2地域のみでしか行われていない貴重な年中行事です。
",,https://www.city.oga.akita.jp/soshik/bunkasportska/bunkazai/3/1441.html,
052060,0010000069,秋田県,男鹿市,渡部家正門・村法碑,ワタナベケセイモンソンポウヒ,,,市指定史跡,史跡,,,,,,,,,,,個人,1978-07-17,,,,,,,,,旧渡部家正門と、その門前に建つ村法碑です。建立者は渡部村を開いた渡部斧松と渡部謙助で、渡部村を開村した際、定めた22条の村法を寒風石に刻んだものです。安政3年（1856年）に建てられました。当時の村づくりに、いかに苦労したのかを偲ぶ史跡となっています。,,https://www.city.oga.akita.jp/soshik/bunkasportska/bunkazai/3/1462.html,
052060,0010000070,秋田県,男鹿市,赤神神社五社堂境内地,アカガミジンジャゴシャドウケイダイチ,,,市指定史跡,史跡,赤神神社,秋田県男鹿市船川港本山門前字祓川35,,39.870503,139.750803,,,,,6410005001657,宗教法人 赤神神社,1993-01-27,,,,,,,,,なまはげ伝説が伝わる石段の参道の鳥居から国指定重要文化財「五社堂」に至る山腹を整地した境内で、他の山腹と区別するため、土塁と堀で区画されています。境内には、中門、熊野堂、毘沙門堂、朝夕の読経の場となった長床などの遺構や池、井戸も残されており、貴重な中世宗教遺跡となっています,,https://www.city.oga.akita.jp/soshik/bunkasportska/bunkazai/3/1472.html,
052060,0010000071,秋田県,男鹿市,双六のウミネコ繁殖地,スゴロクノウミネコハンショクチ,,,市指定天然記念物,天然記念物,,秋田県男鹿市船川港双六,,,,,,,,,,1995-02-23,,,,,,,,,ウミネコは、カモメ科の鳥の中では比較的個体数の多い種です。かつては冬鳥で、男鹿では比較的波の静かな南磯が越冬地でありましたが、近年は周年生息するようになっています。1979年に双六の弁天島で営巣・繁殖が確認され、1990年頃からは、はなれ島においても営巣・繁殖が確認されています。1993年6月の調査では、個体数約200羽、完全な巣41個が確かめられており、双六地区が本県唯一の繁殖地でしたが、近年にかほ市の白雪川河口付近でも繁殖が確認されています。東北以北の日本海側の繁殖地は数カ所しかなく、学術的にも貴重です。,,https://www.city.oga.akita.jp/soshik/bunkasportska/bunkazai/3/1471.html,
052060,0010000072,秋田県,男鹿市,天神様の細葉の椿,テンジンサマノホソバノツバキ,,,市指定天然記念物,天然記念物,菅原神社,秋田県男鹿市脇本脇本字七沢35,,39.901941,139.893702,,,,,6410005001673,菅原神社,1997-04-11,,,,,,,,,脇本バイパスのトンネル上方、菅原神社境内にある、樹高4ｍ、根元回り95cm、樹齢400年以上のヤブツバキの一種です。菅江真澄が著した『男鹿の秋風』にも細葉の椿という古木があると書かれています。やはり普通のものより細い葉に注目したのだろうと考えられます。花は4月25日の菅原神社祭典の頃が盛りで、淡紅色の花弁をつけます,,https://www.city.oga.akita.jp/soshik/bunkasportska/bunkazai/3/1464.html,
052060,0010000073,秋田県,男鹿市,中山神社の大イチョウ ,ナカヤマジンジャノオオイチョウ,,,市指定天然記念物,天然記念物,中山神社,秋田県男鹿市脇本樽沢字立石116,,39.939844,139.902491,,,,,,樽沢集落,1999-02-25,,,,,,,,,中山神社のイチョウは、樹高20～25ｍ、目通り周囲約6ｍで、男鹿市内で一番大きい木で、樹齢は300年以上と推定されています。地元では、「女の木」と呼ばれています。古い木になると、女性の乳房のような「乳」と呼ばれる樹幹の垂下が何十本と見られ、乳の出ない人がお参りして願かけをすると必ず出るようになったことから、その名がつけられています。,,https://www.city.oga.akita.jp/soshik/bunkasportska/bunkazai/3/1465.html,
052060,0010000074,秋田県,男鹿市,北浦瑞光寺の大ケヤキ,キタウラズイコウジノオオケヤキ,,,市指定天然記念物,天然記念物,瑞光寺,秋田県男鹿市北浦北浦字杉原53,,39.963425,139.781313,,,,,6410005001632,瑞光寺,2004-03-24,,,,,,,,,臨済宗妙心寺派瑞光寺の境内に所在する大ケヤキで、「瑞光寺のケヤキ」として、この地方で知らない人がいないほど有名な巨木です。「千年ケヤキ」とも呼ばれ、樹齢も千年は下らないだろうといわれています。あまりの老齢のため、幹の内部は一部空洞となっています。しかし、北浦の歴史を語る上で大切な樹木です。,,https://www.city.oga.akita.jp/soshik/bunkasportska/bunkazai/3/1453.html,
052060,0010000075,秋田県,男鹿市,八英の梅,ヤツフサノウメ,,,市指定天然記念物,天然記念物,,秋田県男鹿市脇本富永字梅ノ沢55-3,,39.924252,139.883922,,,１,本,2000020052060,男鹿市,2016-03-15,,,,,,,,,八英の梅は、和名はザロンバイ、「座論梅」「八房の梅」とも言われ、八重咲きの淡紅色の花を咲かせます。一花に子房が数個あり、果実が複数個つきます。東北でも数が少なくまた植物学的に貴重なものです。昭和58年に一度指定されましたが、平成5年に枯死し、指定解除となりました。このたび指定対象となる後継樹は樹齢40年程度のものです。文化元年（1804）、菅江真澄著『恩荷奴金風』（おがのあきかぜ）にも描かれています。,,https://www.city.oga.akita.jp/soshik/bunkasportska/bunkazai/3/1492.html,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,令和6年4月1日現在,
